Superficie,Rooms,Bedrooms,Price,Location,description,Loc_Paris,m2,building_floor,apartment_floor,nb_bath,Cellar,balc_patio,Heating,Renovated,Parking,Heating_Central,Heating_Individual,Price_int,Last_floor
53m²,2 p.,1 p.,900 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:161607825
Etage du bien
:1er
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Nombre de salle de bain
:1",18,3.970291913552122,5,1,1,1,0,Unknown,0,0,0,0,13.710150042306449,0
96m²,4 p.,3 p.,1 295 000 ,"Paris 17 (75017)
Courcelles","Ref de l'annonce
:2679151
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave",17,4.564348191467836,6,4,1,1,0,Unknown,0,0,0,0,14.074021253115776,0
23m²,1 p.,0 p.,320 000 ,Paris 15 (75015)|Cambronne - Garibaldi,"Ref de l'annonce
:31301646
Chauffage
:Individuel, électrique
Etage du bien
:4e
Nombre d'étages du bâtiment
:4",15,3.1354942159291497,4,4,1,0,0,"Individuel, électrique",0,0,0,1,12.676076274775909,1
157m²,6 p.,4 p.,2 050 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:EL200720202
Chauffage
:Individuel
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",16,5.056245805348308,6,3,1,1,0,Individuel,0,0,0,1,14.53335035111459,0
38m²,2 p.,1 p.,354 000 ,"Paris 18 (75018)
Paris","Ref de l'annonce
:10322
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave",18,3.6375861597263857,6,2,1,1,0,Unknown,0,0,0,0,12.777052192115912,0
34m²,1 p.,0 p.,370 000 ,"Paris 18 (75018)
Paris","Ref de l'annonce
:9191
Rénové
Chauffage
:Au gaz
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Cave
Ascenseur",18,3.5263605246161616,6,1,1,1,0,Au gaz,1,0,0,0,12.821258284620408,0
39m²,2 p.,1 p.,422 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:131643
Etage du bien
:1er
Nombre d'étages du bâtiment
:6",17,3.6635616461296463,6,1,1,0,0,Unknown,0,0,0,0,12.952760593018148,0
117m²,4 p.,2 p.,1 540 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:AA/117
Chauffage
:Central
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:7e
Nombre d'étages du bâtiment
:10
Cave
Ascenseur
Nombre de salle de bain
:1",16,4.762173934797756,10,7,1,1,Balcon,Central,0,1,1,0,14.247292974389811,0
32m²,2 p.,1 p.,394 000 ,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:843
Etage du bien
:6e
Nombre d'étages du bâtiment
:6
Nombre de salle de bain
:1",13,3.4657359027997265,6,6,1,0,0,Unknown,0,0,0,0,12.884106188280072,1
40m²,2 p.,1 p.,595 000 ,"Paris 04 (75004)
Saint-Gervais","Ref de l'annonce
:4097571
Chauffage
:Au gaz
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Ascenseur",4,3.6888794541139363,6,2,1,0,0,Au gaz,0,0,0,0,13.296316684527767,0
28m²,2 p.,1 p.,379 000 ,"Paris 11 (75011)
ROQUETTE","Ref de l'annonce
:2623
Chauffage
:Individuel, électrique
Terrasse/Balcon
:Balcon
Jardin
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Sécurité
:Gardien",11,3.332204510175204,5,2,1,1,Balcon,"Individuel, électrique",0,0,0,1,12.845291484064564,0
88m²,4 p.,3 p.,572 000 ,Paris 19 (75019)|Flandre - Aubervilliers,"Ref de l'annonce
:1128
Chauffage
:Central
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:7e
Nombre d'étages du bâtiment
:10
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",19,4.477336814478207,10,7,1,1,Balcon,Central,0,1,1,0,13.256894270361935,0
21m²,2 p.,1 p.,249 000 ,"Paris 18 (75018)
Simplon","Ref de l'annonce
:31269711
Etage du bien
:5e
Nombre d'étages du bâtiment
:5",18,3.044522437723423,5,5,1,0,0,Unknown,0,0,0,0,12.425208175446844,1
52m²,2 p.,1 p.,520 000 ,"Paris 18 (75018)
Simplon","Ref de l'annonce
:31660141
Chauffage
:Central
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Ascenseur
Nombre de salle de bain
:1",18,3.9512437185814275,6,2,1,0,"Terrasse, balcon",Central,0,0,1,0,13.16158409055761,0
28m²,2 p.,1 p.,305 000 ,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:PRST331
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Cave
Sécurité
:Gardien",10,3.332204510175204,6,2,1,1,0,Unknown,0,0,0,0,12.628067055589549,0
34m²,2 p.,1 p.,387 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:1966
Chauffage
:Central
Etage du bien
:4e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",15,3.5263605246161616,8,4,1,1,0,Central,0,0,1,0,12.866179972011919,0
73m²,4 p.,3 p.,698 600 ,"Paris 13 (75013)
Paris 13ème","Ref de l'annonce
:VA1908-KPLUS
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Cave
Nombre de salle de bain
:1",13,4.290459441148391,5,2,1,1,0,Unknown,0,0,0,0,13.456833611354869,0
13m²,1 p.,0 p.,150 000 ,"Paris 15 (75015)
Place d'Alleray","Ref de l'annonce
:31300026
Etage du bien
:1er
Nombre d'étages du bâtiment
:3
Cave",15,2.5649493574615367,3,1,1,1,0,Unknown,0,0,0,0,11.918390573078392,0
33m²,1 p.,0 p.,328 600 ,Paris 19 (75019)|Secrétan - Jaurès...,"Ref de l'annonce
:Grand Studio
Parking
Etage du bien
:1er
Nombre d'étages du bâtiment
:14
Ascenseur
Nombre de salle de bain
:1",19,3.4965075614664802,14,1,1,0,0,Unknown,0,1,0,0,12.702596484585305,0
27m²,2 p.,1 p.,259 999 ,"Paris 18 (75018)
Chapelle","Ref de l'annonce
:2983844
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Sécurité
:Gardien",18,3.295836866004329,6,3,1,1,0,Unknown,0,0,0,0,12.468433063836422,0
42m²,2 p.,1 p.,399 000 ,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:3014
Chauffage
:électrique
Etage du bien
:4e
Nombre d'étages du bâtiment
:6",20,3.7376696182833684,6,4,1,0,0,électrique,0,0,0,0,12.896716695872,0
38m²,2 p.,1 p.,468 000 ,"Paris 18 (75018)
Pigalle","Ref de l'annonce
:167003
Etage du bien
:8e
Nombre d'étages du bâtiment
:8
Cave
Ascenseur",18,3.6375861597263857,8,8,1,1,0,Unknown,0,0,0,0,13.056223574899784,1
52m²,2 p.,1 p.,555 000 ,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:023
Rénové
Chauffage
:Central
Etage du bien
:8e
Nombre d'étages du bâtiment
:10
Cave
Ascenseur
Sécurité
:Gardien",11,3.9512437185814275,10,8,1,1,0,Central,1,0,1,0,13.226723392728571,0
73m²,4 p.,2 p.,870 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:1397C
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien",15,4.290459441148391,6,4,1,1,0,Unknown,0,0,0,0,13.676248490630767,0
46m²,3 p.,2 p.,525 000 ,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:161573251
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur",11,3.828641396489095,6,4,1,1,0,Unknown,0,0,0,0,13.17115354157376,0
10m²,1 p.,0 p.,150 000 ,"Paris 18 (75018)
Commerces, restaurants, parcs, écoles, Montmartre, théâtres.","Ref de l'annonce
:532
Etage du bien
:5e
Nombre d'étages du bâtiment
:5
Meublé
Nombre de salle de bain
:1",18,2.302585092994046,5,5,1,0,0,Unknown,0,0,0,0,11.918390573078392,1
51m²,2 p.,1 p.,560 000 ,"Paris 15 (75015)
Paris 15ème","Ref de l'annonce
:1320F
Chauffage
:Central
Parking
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Accès handicapé
Nombre de salle de bain
:1",15,3.9318256327243257,6,3,1,1,0,Central,0,1,1,0,13.235692062711331,0
62m²,3 p.,2 p.,840 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:2679131
Etage du bien
:3e
Nombre d'étages du bâtiment
:4
Cave
Sécurité
:Gardien
Nombre de salle de bain
:1",16,4.127134385045092,4,3,1,1,0,Unknown,0,0,0,0,13.641157170819497,0
79m²,4 p.,3 p.,640 000 ,"Paris 20 (75020)
Paris 20ème","Ref de l'annonce
:2751
Chauffage
:Central
Etage du bien
:3e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",20,4.3694478524670215,7,3,1,1,0,Central,0,0,1,0,13.369223455335854,0
31m²,2 p.,1 p.,520 000 ,"Paris 05 (75005)
Paris 5ème","Ref de l'annonce
:1078B
Etage du bien
:4e
Nombre d'étages du bâtiment
:4
Cave",5,3.4339872044851463,4,4,1,1,0,Unknown,0,0,0,0,13.16158409055761,1
45m²,3 p.,2 p.,420 000 ,"Paris 14 (75014)
Porte de vanves","Ref de l'annonce
:AN395
Chauffage
:Central
Etage du bien
:7e
Nombre d'étages du bâtiment
:10
Cave
Ascenseur
Sécurité
:Gardien",14,3.8066624897703196,10,7,1,1,0,Central,0,0,1,0,12.948009990259552,0
70m²,3 p.,2 p.,1 260 000 ,Paris 15 (75015)|Dupleix - Motte Picquet,"Ref de l'annonce
:1176
Chauffage
:Individuel
Etage du bien
:7e
Nombre d'étages du bâtiment
:8
Ascenseur
Nombre de salle de bain
:1",15,4.248495242049359,8,7,1,0,0,Individuel,0,0,0,1,14.04662227892766,0
60m²,3 p.,0 p.,685 000 ,"Paris 18 (75018)
PARIS","Ref de l'annonce
:GB00112867
Etage du bien
:2e
Nombre d'étages du bâtiment
:7
Ascenseur",18,4.0943445622221,7,2,1,0,0,Unknown,0,0,0,0,13.437174117244362,0
26m²,1 p.,1 p.,350 000 ,"Paris 15 (75015)
Paris","Ref de l'annonce
:821_34699
Chauffage
:Central, au gaz
Etage du bien
:7e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur",15,3.258096538021482,7,7,1,1,0,"Central, au gaz",0,0,1,0,12.765688433465597,1
38m²,2 p.,1 p.,442 050 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:VA2200-COTEIMMO75
Chauffage
:Individuel
Etage du bien
:2e
Nombre d'étages du bâtiment
:5",17,3.6375861597263857,5,2,1,0,0,Individuel,0,0,0,1,12.99917827683395,0
28m²,2 p.,1 p.,290 000 ,"Paris 09 (75009)
Rue des Martyrs","Ref de l'annonce
:31649382
Etage du bien
:4e
Nombre d'étages du bâtiment
:4",9,3.332204510175204,4,4,1,0,0,Unknown,0,0,0,0,12.577636201962656,1
12m²,1 p.,0 p.,190 000 ,"Paris 11 (75011)
Oberkampf","Ref de l'annonce
:31649726
Etage du bien
:4e
Nombre d'étages du bâtiment
:4",11,2.4849066497880004,4,4,1,0,0,Unknown,0,0,0,0,12.154779351142624,1
28m²,2 p.,1 p.,268 000 ,"Paris 18 (75018)
Chapelle","Ref de l'annonce
:4123796
Etage du bien
:3e
Nombre d'étages du bâtiment
:4",18,3.332204510175204,4,3,1,0,0,Unknown,0,0,0,0,12.498742259492994,0
77m²,4 p.,2 p.,852 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:1928
Chauffage
:Individuel
Terrasse/Balcon
:Terrasse
Etage du bien
:1er
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Nombre de salle de bain
:1",18,4.343805421853684,7,1,1,1,Terrasse,Individuel,0,0,0,1,13.655341805811453,0
49m²,3 p.,1 p.,525 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:1927
Chauffage
:Individuel
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Cave",18,3.8918202981106265,6,3,1,1,0,Individuel,0,0,0,1,13.17115354157376,0
40m²,2 p.,1 p.,710 000 ,"Paris 05 (75005)
Val de Grâce","Ref de l'annonce
:794416
Chauffage
:Central
Parking
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:6e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur",5,3.6888794541139363,7,6,1,1,"Terrasse, balcon",Central,0,1,1,0,13.473020249017498,0
65m²,3 p.,2 p.,899 900 ,"Paris 02 (75002)
Paris 2ème","Ref de l'annonce
:166
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave",2,4.174387269895637,6,5,1,1,0,Unknown,0,0,0,0,13.71003892502204,0
78m²,3 p.,2 p.,824 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:160266427
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",16,4.356708826689592,6,5,1,1,Balcon,Central,0,0,1,0,13.621925808891609,0
85m²,3 p.,2 p.,1 030 000 ,"Paris 04 (75004)
Arsenal","Ref de l'annonce
:161538257
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Nombre de salle de bain
:1",4,4.442651256490317,7,2,1,1,Balcon,Central,0,0,1,0,13.845069360205818,0
62m²,3 p.,2 p.,840 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:JOBELLEF
Chauffage
:électrique
Etage du bien
:3e
Nombre d'étages du bâtiment
:4
Cave
Sécurité
:Gardien
Nombre de salle de bain
:1",16,4.127134385045092,4,3,1,1,0,électrique,0,0,0,0,13.641157170819497,0
120m²,5 p.,3 p.,1 875 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:WY1-1744
Chauffage
:Central
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:7
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",16,4.787491742782046,7,2,1,1,Balcon,Central,0,1,1,0,14.444119217386648,0
42m²,2 p.,1 p.,475 000 ,"Paris 14 (75014)
PARIS 14E ARRONDISSEMENT","Ref de l'annonce
:483399
Chauffage
:Central, au gaz
Parking
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Nombre de salle de bain
:1",14,3.7376696182833684,6,1,1,0,0,"Central, au gaz",0,1,1,0,13.071070083016778,0
139m²,5 p.,3 p.,1 275 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:W-02IAVW
Chauffage
:Individuel
Terrasse/Balcon
:Balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Ascenseur
Piscine
Sécurité
:Gardien
Nombre de salle de bain
:2",18,4.9344739331306915,6,5,2,0,Balcon,Individuel,0,0,0,1,14.058456736574664,0
26m²,1 p.,0 p.,398 000 ,"Paris 03 (75003)
Paris 3ème","Ref de l'annonce
:W-02HEPK
Etage du bien
:2e
Nombre d'étages du bâtiment
:5
Ascenseur
Accès handicapé
Nombre de salle de bain
:1",3,3.258096538021482,5,2,1,0,0,Unknown,0,0,0,0,12.894207284266574,0
95m²,4 p.,2 p.,1 549 000 ,"Paris 03 (75003)
Paris 3ème","Ref de l'annonce
:W-02G1KO
Terrasse/Balcon
:Terrasse
Etage du bien
:7e
Nombre d'étages du bâtiment
:6
Ascenseur
Nombre de salle de bain
:2",3,4.553876891600541,6,7,2,0,Terrasse,Unknown,0,0,0,0,14.253120119399005,0
43m²,2 p.,1 p.,1 170 000 ,"Paris 02 (75002)
Paris 2ème","Ref de l'annonce
:W-02HY5V
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Ascenseur
Nombre de salle de bain
:2",2,3.7612001156935624,6,2,2,0,0,Unknown,0,0,0,0,13.972514306773938,0
52m²,3 p.,2 p.,695 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:W-02IBFR
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",16,3.9512437185814275,6,5,1,0,0,Unknown,0,0,0,0,13.45166712454693,0
127m²,5 p.,3 p.,1 590 000 ,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:W-02I6AT
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Ascenseur
Nombre de salle de bain
:1",10,4.844187086458591,6,4,1,0,0,Unknown,0,0,0,0,14.279244574196415,0
105m²,4 p.,2 p.,1 315 000 ,"Paris 11 (75011)
Paris 11ème","Ref de l'annonce
:W-02HLH6
Parking
Terrasse/Balcon
:Terrasse
Etage du bien
:3e
Nombre d'étages du bâtiment
:3
Ascenseur
Nombre de salle de bain
:1",11,4.653960350157523,3,3,1,0,Terrasse,Unknown,0,1,0,0,14.089347223594002,1
164m²,6 p.,5 p.,1 768 000 ,"Paris 09 (75009)
Paris 9ème","Ref de l'annonce
:W-02IGCC
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien",9,5.099866427824199,6,1,1,0,0,Unknown,0,0,0,0,14.385359522179726,0
28m²,2 p.,1 p.,292 000 ,"Paris 09 (75009)
Paris 9ème","Ref de l'annonce
:W-02JDP8
Etage du bien
:6e
Nombre d'étages du bâtiment
:6",9,3.332204510175204,6,6,1,0,0,Unknown,0,0,0,0,12.584509081250419,1
76m²,3 p.,2 p.,1 295 000 ,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:W-02HWLV
Etage du bien
:3e
Nombre d'étages du bâtiment
:7
Nombre de salle de bain
:2",7,4.330733340286331,7,3,2,0,0,Unknown,0,0,0,0,14.074021253115776,0
21m²,2 p.,1 p.,320 000 ,"Paris 01 (75001)
Paris 1er","Ref de l'annonce
:W-02IK9N
Etage du bien
:1er
Nombre d'étages du bâtiment
:7
Ascenseur
Nombre de salle de bain
:1",1,3.044522437723423,7,1,1,0,0,Unknown,0,0,0,0,12.676076274775909,0
109m²,3 p.,2 p.,1 895 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:W-02J1A7
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:3e
Nombre d'étages du bâtiment
:7
Sécurité
:Gardien
Nombre de salle de bain
:1",16,4.6913478822291435,7,3,1,0,Balcon,Unknown,0,1,0,0,14.454729396498664,0
41m²,2 p.,1 p.,595 000 ,"Paris 04 (75004)
Paris 4ème","Ref de l'annonce
:W-02GX2K
Etage du bien
:2e
Nombre d'étages du bâtiment
:7
Ascenseur
Nombre de salle de bain
:1",4,3.713572066704308,7,2,1,0,0,Unknown,0,0,0,0,13.296316684527767,0
94m²,4 p.,3 p.,1 345 000 ,"Paris 01 (75001)
Paris 1er","Ref de l'annonce
:W-02IZAC
Etage du bien
:3e
Nombre d'étages du bâtiment
:5
Ascenseur
Sécurité
:Gardien",1,4.543294782270004,5,3,1,0,0,Unknown,0,0,0,0,14.111904571018076,0
83m²,4 p.,2 p.,1 085 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:W-02CEYH
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:6
Nombre de salle de bain
:1",18,4.418840607796598,6,2,1,0,Balcon,Unknown,0,0,0,0,13.897090544956697,0
60m²,3 p.,2 p.,761 000 ,"Paris 18 (75018)
Paris 18ème","Ref de l'annonce
:W-02HBAP
Chauffage
:Central
Terrasse/Balcon
:Balcon
Etage du bien
:4e
Nombre d'étages du bâtiment
:6
Ascenseur
Nombre de salle de bain
:1",18,4.0943445622221,6,4,1,0,Balcon,Central,0,0,1,0,13.542388636843823,0
26m²,2 p.,1 p.,445 000 ,"Paris 04 (75004)
Paris 4ème","Ref de l'annonce
:W-02IBK1
Etage du bien
:6e
Nombre d'étages du bâtiment
:4
Nombre de salle de bain
:1",4,3.258096538021482,4,6,1,0,0,Unknown,0,0,0,0,13.005829561148378,0
39m²,2 p.,1 p.,595 000 ,"Paris 03 (75003)
Paris 3ème","Ref de l'annonce
:W-02J96T
Etage du bien
:2e
Nombre d'étages du bâtiment
:2
Nombre de salle de bain
:1",3,3.6635616461296463,2,2,1,0,0,Unknown,0,0,0,0,13.296316684527767,1
50m²,2 p.,1 p.,730 000 ,"Paris 01 (75001)
Paris 1er","Ref de l'annonce
:W-02J6AZ
Etage du bien
:3e
Nombre d'étages du bâtiment
:8
Meublé
Nombre de salle de bain
:1",1,3.912023005428146,8,3,1,0,0,Unknown,0,0,0,0,13.500799813124575,0
51m²,2 p.,1 p.,1 470 000 ,"Paris 04 (75004)
Paris 4ème","Ref de l'annonce
:W-02IFKQ
Terrasse/Balcon
:Terrasse
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Ascenseur
Nombre de salle de bain
:2",4,3.9318256327243257,6,5,2,0,Terrasse,Unknown,0,0,0,0,14.20077295875492,0
62m²,3 p.,2 p.,750 000 ,"Paris 14 (75014)
Paris 14ème","Ref de l'annonce
:W-02HR65
Parking
Terrasse/Balcon
:Balcon
Etage du bien
:2e
Nombre d'étages du bâtiment
:7
Ascenseur
Nombre de salle de bain
:1",14,4.127134385045092,7,2,1,0,Balcon,Unknown,0,1,0,0,13.527828485512494,0
114m²,1 p.,0 p.,275 000 ,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:W-02JANU
Etage du bien
:3e
Nombre d'étages du bâtiment
:3
Nombre de salle de bain
:1",10,4.736198448394496,3,3,1,0,0,Unknown,0,0,0,0,12.524526376648708,1
49m²,4 p.,2 p.,1 105 000 ,"Paris 17 (75017)
Paris 17ème","Ref de l'annonce
:W-02IBL8
Terrasse/Balcon
:Terrasse
Etage du bien
:4e
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Nombre de salle de bain
:1",17,3.8918202981106265,5,4,1,1,Terrasse,Unknown,0,0,0,0,13.91535589293399,0
39m²,2 p.,1 p.,540 000 ,"Paris 19 (75019)
Paris 19ème","Ref de l'annonce
:W-02FZIF
Parking
Terrasse/Balcon
:Terrasse
Etage du bien
:6e
Nombre d'étages du bâtiment
:8
Ascenseur
Accès handicapé
Nombre de salle de bain
:1",19,3.6635616461296463,8,6,1,0,Terrasse,Unknown,0,1,0,0,13.199324418540456,0
28m²,4 p.,2 p.,2 090 000 ,"Paris 07 (75007)
Paris 7ème","Ref de l'annonce
:W-02I10W
Terrasse/Balcon
:Balcon
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Nombre de salle de bain
:2",7,3.332204510175204,6,3,2,0,Balcon,Unknown,0,0,0,0,14.552674623940995,0
66m²,5 p.,3 p.,1 700 000 ,"Paris 04 (75004)
Paris 4ème","Ref de l'annonce
:W-02ICAZ
Terrasse/Balcon
:Terrasse
Etage du bien
:3e
Nombre d'étages du bâtiment
:4
Nombre de salle de bain
:2",4,4.189654742026425,4,3,2,0,Terrasse,Unknown,0,0,0,0,14.346138809026444,0
120m²,1 p.,0 p.,750 000 ,"Paris 04 (75004)
Paris 4ème","Ref de l'annonce
:W-02J5G7
Terrasse/Balcon
:Terrasse
Etage du bien
:5e
Nombre d'étages du bâtiment
:6
Ascenseur
Nombre de salle de bain
:1",4,4.787491742782046,6,5,1,0,Terrasse,Unknown,0,0,0,0,13.527828485512494,0
51m²,3 p.,2 p.,917 000 ,"Paris 10 (75010)
Paris 10ème","Ref de l'annonce
:W-02J8AQ
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Ascenseur
Nombre de salle de bain
:1",10,3.9318256327243257,6,1,1,0,0,Unknown,0,0,0,0,13.728862751238601,0
33m²,1 p.,0 p.,328 600 ,Paris 19 (75019)|Secrétan - Jaurès...,"Ref de l'annonce
:Grand Studio
Parking
Etage du bien
:1er
Nombre d'étages du bâtiment
:14
Ascenseur
Nombre de salle de bain
:1",19,3.4965075614664802,14,1,1,0,0,Unknown,0,1,0,0,12.702596484585305,0
69m²,3 p.,2 p.,995 000 ,"Paris 04 (75004)
Paris 4ème","Ref de l'annonce
:W-02J37L
Etage du bien
:1er
Nombre d'étages du bâtiment
:5
Nombre de salle de bain
:1",4,4.23410650459726,5,1,1,0,0,Unknown,0,0,0,0,13.81049801614073,0
33m²,1 p.,0 p.,590 000 ,"Paris 01 (75001)
Paris 1er","Ref de l'annonce
:W-02E6ZD
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",1,3.4965075614664802,6,1,1,0,0,Unknown,0,0,0,0,13.287877815881902,0
21m²,2 p.,1 p.,330 000 ,"Paris 01 (75001)
Paris 1er","Ref de l'annonce
:W-02IKA2
Etage du bien
:7e
Nombre d'étages du bâtiment
:7
Ascenseur
Nombre de salle de bain
:1",1,3.044522437723423,7,7,1,0,0,Unknown,0,0,0,0,12.706847933442663,1
73m²,3 p.,2 p.,940 000 ,"Paris 16 (75116)
Paris","Ref de l'annonce
:W-02I1O6
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Nombre de salle de bain
:1",16,4.290459441148391,6,1,1,0,0,Unknown,0,0,0,0,13.753635154246187,0
56m²,4 p.,2 p.,1 099 000 ,"Paris 09 (75009)
Paris 9ème","Ref de l'annonce
:W-02IU7I
Chauffage
:Individuel
Etage du bien
:1er
Nombre d'étages du bâtiment
:6
Nombre de salle de bain
:1",9,4.02535169073515,6,1,1,0,0,Individuel,0,0,0,1,13.909911233385758,0
34m²,3 p.,1 p.,1 210 000 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:W-02HNSU
Etage du bien
:3e
Nombre d'étages du bâtiment
:5
Cave
Ascenseur
Sécurité
:Gardien
Nombre de salle de bain
:1",8,3.5263605246161616,5,3,1,1,0,Unknown,0,0,0,0,14.006130917572923,0
39m²,2 p.,1 p.,1 000 000 ,"Paris 08 (75008)
Paris 8ème","Ref de l'annonce
:W-02I5SR
Etage du bien
:5e
Nombre d'étages du bâtiment
:3
Sécurité
:Gardien
Nombre de salle de bain
:1",8,3.6635616461296463,3,5,1,0,0,Unknown,0,0,0,0,13.815510557964274,0
157m²,1 p.,0 p.,450 000 ,"Paris 16 (75016)
Paris","Ref de l'annonce
:W-02ISLT
Terrasse/Balcon
:Terrasse, balcon
Etage du bien
:5e
Nombre d'étages du bâtiment
:7
Ascenseur
Nombre de salle de bain
:1",16,5.056245805348308,7,5,1,0,"Terrasse, balcon",Unknown,0,0,0,0,13.017002861746503,0
80m²,2 p.,1 p.,700 000 ,"Paris 04 (75004)
Paris 4ème","Ref de l'annonce
:W-02EZGA
Etage du bien
:4e
Nombre d'étages du bâtiment
:5
Nombre de salle de bain
:1",4,4.382026634673881,5,4,1,0,0,Unknown,0,0,0,0,13.458835614025542,0
143m²,3 p.,1 p.,780 000 ,"Paris 01 (75001)
Paris 1er","Ref de l'annonce
:W-02HWJK
Etage du bien
:3e
Nombre d'étages du bâtiment
:6
Meublé
Piscine
Nombre de salle de bain
:1",1,4.962844630259907,6,3,1,0,0,Unknown,0,0,0,0,13.567049198665774,0
32m²,5 p.,3 p.,1 800 000 ,"Paris 02 (75002)
Paris 2ème","Ref de l'annonce
:W-02GT3G
Etage du bien
:1er
Nombre d'étages du bâtiment
:5
Ascenseur
Accès handicapé
Nombre de salle de bain
:2",2,3.4657359027997265,5,1,2,0,0,Unknown,0,0,0,0,14.403297222866392,0
